timestamp,email_address,which_country_do_you_work_in,what_city_do_you_work_in,which_us_state_do_you_work_in,which_canadian_province_do_you_work_in,company_or_institution_name,which_of_the_following_best_describes_your_company,biotech_sub_industry,company_detail_approximate_company_size,provide_a_review_and_rate_your_companyinstitution_and_experience,work_life_balance_on_average_how_many_hours_do_you_work_per_week,what_is_your_official_job_title,which_department_best_describes_your_role_if_you_cant_find_one_that_fits_your_specific_role_select_other_and_describe,briefly_describe_your_position_and_responsibilities,do_you_work_inperson_remote_or_hybrid,how_many_days_on_average_per_week_do_you_work_from_home,what_degrees_do_you_have,how_many_total_years_of_experience_in_postdocs_do_you_have,list_other_relevant_and_recognized_certifications,please_enter_your_total_years_of_experience_in_the_field,what_currency_will_you_be_answering_these_questions_in,are_you_a_salaried_or_hourly_employee,if_you_are_an_hourly_employee_how_many_hours_per_week_do_you_work,annual_base_salary,overtime_pay,annual_target_bonus_in_percentage,commission,annual_equitystock_option,most_recent_annual_yearly_raise,bonus_value,stockequity_options,relocation_assistance_total_value,retirement_benefits,healthcare_benefits,select_the_highest_level_of_education_that_you_have_thats_relevant_to_your_occupation_if_you_have_multiple_please_select_other_and_describe,how_many_years_have_you_been_working_at_this_current_position,what_currency_will_you_be_answering_these_quesitons_in,survey_feedback,any_other_type_of_annual_bonus_please_describe,how_much_of_your_bonus_did_you_receive_in_the_last_cycle
2025-07-16 22:16:25.967000,,United States,,California,,BioMarin,Public,Cell and Gene Therapy,1000-5000,,30 - 35,Senior Associate,Operations,,Hybrid,3.0,,0.0,,7.0,,Salaried,Not applicable,118000.0,N/A (no overtime/am salaried),12.0,No commission,520.0,Have not been long enough to have an annual yearly raise,,RSU,,401k march @ 6% ,"Traditional & HDHP w/ HSA, FSA (if no HSA), LSA, pre-tax Travel Spending Account, Lyra counseling, identity theft protection, ARAG legal services, and probably more that I am forgetting",Bachelors,Less than a year,USD - US dollar,,,N/A
2025-07-16 20:59:16.822000,,United States,,Massachusetts,,Prefer not to say,Public,Cell and Gene Therapy,50-200,,36 - 40,Scientist I,Research,,In-Person,0.0,,2.0,,1.0,,Salaried,Not applicable,126300.0,N/A (no overtime/am salaried),12.0,No commission,0.0,Have not been long enough to have an annual yearly raise,0.0,10000.0,0.0,None,$500 HRA,PhD,1.0,USD - US dollar,,,
2025-07-16 19:15:15.995000,,United States,,Massachusetts,,Prefer not to say,Private,pre clinical biotech,50-200,,36 - 40,Associate Scientist ,Research,,In-Person,0.0,,0.0,,7.0,,Salaried,Not applicable,100000.0,N/A (no overtime/am salaried),7.5,No commission,0.0,10.0,,,,401k (no matching),"BCBS PPO plan at substantial discount to employee, dental insurance, vision insurance ",Bachelors,4.0,USD - US dollar,Great idea to track this info! ,,
2025-07-16 09:40:41.414000,,United States,,Massachusetts,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),50-200,,30 - 35,Clinical supply chain manager ,Manufacturing,Manages all pack and label distribution for clinical studies ,Hybrid,2.0,,0.0,,6.0,,Salaried,Not applicable,150000.0,N/A (no overtime/am salaried),15.0,No commission,500.0,0.04,25000.0,,,Match 401k,Hsa contribution and student loan contribution ,Bachelors,2.0,USD - US dollar,,"Signing bonus, stock options and rsus ",0.13
2025-07-15 15:02:07.778000,,Switzerland,Basel,,,IOB Institute of Molecular and Clinical Ophthalmology Basel,Academia/College/Universities,Academia/Research/Institution,50-200,"No personal development, Chaotic ",46 - 50,Research Assistant ,Research,"Process Development for AAV Production, Quality Control etc",In-Person,0.0,,0.0,,7.0,,Salaried,Not applicable,70000.0,N/A (no overtime/am salaried),0.0,No commission,0.0,Company/Institution does not have annual yearly raise,0.0,0.0,0.0,Swiss Mandatory Minimums,Accident Cover,High School,4.0,CHF,,0.0,0.0
2025-07-15 10:52:48.015000,,United States,,Delaware,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),1000-5000,,41 - 45,Senior Director,Legal,in house counsel,Hybrid,2.0,,0.0,,14.0,,Salaried,Not applicable,289000.0,N/A (no overtime/am salaried),25.0,No commission,235000.0,3.0,,220000 RSU,,6% match 401k,minimal cost insurance,JD,5.0,USD - US dollar,,,33.0
2025-07-15 05:10:27.582000,,United States,,Pennsylvania,,GSK,Public,Pharmaceutical (including “big pharma”),5000+,Leadership is flailing and there not great career advancement. ,36 - 40,Principal Scientist,Research,,Hybrid,2.0,,4.0,,5.0,,Salaried,Not applicable,125000.0,N/A (no overtime/am salaried),12.0,No commission,0.0,4.0,,,,401K,"Health, Dental, etc. (UHC)",PhD,4.0,USD - US dollar,,,12.0
2025-07-13 20:56:13.957000,,United States,,California,,Nautilus Biotechnology,Public,Biotech Equipment,50-200,"4/5, good group of people on the floor, management and leadership that cares, but made overly aggressive goals. ",30 - 35,Bioinformatics Senior Associate,Data Science / Bioinformatics,"Led initiatives across data automation, pipeline version control, and experimental tracking to improve reproducibility and reliability in bioinformatics workflows.",Hybrid,2.0,,0.0,,3.0,,Salaried,Not applicable,105000.0,N/A (no overtime/am salaried),,No commission,0.0,0.08,,"Roughly 7,000 shares at 48 cents.",,N/A,Free healthcare no monthly costs,Bachelors,3.0,USD - US dollar,,,
2025-07-13 10:00:23.977000,,United States,,Pennsylvania,,Merck,Public,Pharmaceutical (including “big pharma”),5000+,"Overall great company, good leadership and lots of opportunities to grow.",41 - 45,Discovery Sourcing Operations Specialist,Operations,,Hybrid,3.0,,1.0,"PMP, PE, RAPS, etc",5.0,,Salaried,Not applicable,105000.0,N/A (no overtime/am salaried),10.0,No commission,0.0,Have not been long enough to have an annual yearly raise,16000.0,,,,,Bachelors,0.0,USD - US dollar,Good,No,8.0
2025-07-12 11:59:05.331000,,India,Pune,,,Prefer not to say,Private,Software,200-1000,,46 - 50,Bioinformatician,Data Science / Bioinformatics,Working in technology team of product based personalized genomics industry. ,Hybrid,2.0,,4.0,,4.0,,Salaried,Not applicable,1500000.0,N/A (no overtime/am salaried),,No commission,0.0,0.3,,,,,,Masters,2.0,Indian rupees ,,,
2025-07-11 12:37:00.592000,,United States,,Massachusetts,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),1000-5000,,41 - 45,"Manager, Operations",Manufacturing,Manage small team of manufacturing specialists,Hybrid,1.0,,0.0,,11.0,,Salaried,Not applicable,136600.0,N/A (no overtime/am salaried),15.0,No commission,35000.0,4.0,,,,"100% on 3%, 50% on next 3% for 401k","BCBS, 90% premiums paid (I think), $500/$1000 deductible plan",Bachelors,2.0,USD - US dollar,,Equity,15.0
2025-07-10 18:09:10.937000,,United States,,Ohio,,Prefer not to say,Subsidiary,Contract Manufacturing Organization,200-1000,,41 - 45,Senior Scientist,Analytical Development,,In-Person,1.0,,5.0,,10.0,,Salaried,Not applicable,143000.0,N/A (no overtime/am salaried),15.0,No commission,0.0,3.0,,,,,,PhD,3.5,USD - US dollar,,,12.0
2025-07-10 15:42:40.681000,,United States,,Ohio,,Nationwide Children's Hospital,Academia/College/Universities,Software,5000+,"Great experience, things have improved over time, but limited potential for advancement beyond current role. 8.5/10",36 - 40,Senior Bioinformatics Scientist,Analytical Development,"Pipeline development, data analysis, consulting on cases, manuscript support.",Hybrid,4.0,,0.0,,7.0,,Salaried,Not applicable,140000.0,N/A (no overtime/am salaried),0.0,No commission,0.0,0.0375,7500.0,0.0,0.0,"Pension, matching up to 3%","Healthcare, vision, dental. Plans leave a lot to be desired, so using spouse instead.",PhD,3.0,USD - US dollar,,0.0,0.0
2025-07-10 11:19:59.003000,,United States,,Massachusetts,,Broad Institute,Academia/College/Universities,Academia/Research/Institution,1000-5000,9/10,30 - 35,Senior Computational Associate,Data Science / Bioinformatics,,Hybrid,2.0,,0.0,,4.0,,Salaried,Not applicable,97000.0,N/A (no overtime/am salaried),,No commission,0.0,3.0,,,3500.0,6.0,,Masters,2.0,USD - US dollar,,,
2025-07-09 22:28:25.321000,,United States,,Massachusetts,,Broad Institute of MIT and Harvard ,Academia/College/Universities,Cell and Gene Therapy,1000-5000,The pay is absolute shit and almost no benefits but the research environment is good,36 - 40,Research Associate ,Research,Cancer Research ,In-Person,0.0,,0.0,,1.0,,Salaried,Not applicable,53000.0,N/A (no overtime/am salaried),0.0,No commission,0.0,Have not been long enough to have an annual yearly raise,0.0,0.0,500.0,401k match upto 10% full match,na,Masters,1.0,USD - US dollar,,0.0,
2025-07-09 13:02:02.167000,,United States,,Washington,,Broad Institute of MIT & Harvard,Private,Academia/Research/Institution,1000-5000,"I really enjoy working at the Broad Institute and I think most ppl that I have talked to about it do too. It is ranked one of the best companies in the country to work at. My salary is not particularly good, but that has to do more with NIH standards for postdocs.",36 - 40,Postdoctoral Associate,Data Science / Bioinformatics,"I'm an image analyst postdoc, I don't do research of my own but rather work on several collaborative projects on the microscopy image analysis part.",Remote,5.0,,4.0,,4.0,,Salaried,Not applicable,74675.0,N/A (no overtime/am salaried),,No commission,0.0,3.0,,,2000.0,401k match 6%,,PhD,2.0,USD - US dollar,,,
2025-07-08 14:46:15.962000,,Switzerland,zurich,,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),5000+,,41 - 45,product manager,Business Development,,In-Person,0.0,,0.0,,3.0,,Salaried,Not applicable,132000.0,not compensated,10.0,No commission,0.0,3.0,,,6000.0,,,PhD,2.0,CHF,,,10.0
2025-07-08 09:03:45.629000,,United States,Dublin,Colorado,,Prefer not to say,Private,Software,1000-5000,,36 - 40,Community Lead,Sales,,Remote,5.0,,0.0,,0.0,,Salaried,Not applicable,35000.0,N/A (no overtime/am salaried),,No commission,0.0,Have not been long enough to have an annual yearly raise,,,,,,Bachelors,0.0,USD - US dollar,,,
2025-07-07 18:07:01.063000,,United States,,North Carolina,,Fujifilm Biotechnologies,Subsidiary,Pharmaceutical (including “big pharma”),50-200,It's okay. They definitely overwork salaried employees with my team consistently working extra hours from home after being in the office for 9-10 hours as well as on weekends. Lab staff are expected to work up to 60 hour weeks including weekends and we are told we can and should take comp time but are not given the opportunity to do so unless we really push. I also experienced gender bias in salary; our intern who got hired at the same level as me (he got his masters degree and only had about. a year of internship experience) was told the middle income for scientist 2 was $95000 while I as a female with a bachelors' and 5 years of experience at a CDMO was told the middle income was $85000. I spoke with team members and fought with HR to get up to $95000. ,46 - 50,Scientist 2,Analytical Development,Assist in tech transfers for new clients from the small scale to large scale manufacturing,In-Person,1.0,,0.0,,5.0,,Salaried,Not applicable,95000.0,N/A (no overtime/am salaried),7.0,No commission,0.0,Have not been long enough to have an annual yearly raise,0.0,0.0,0.0,11% 401k match,"total monthly cost of $150, $2000 deductible, $1500 FSA contribution",Bachelors,1.0,USD - US dollar,Good survey but missing some personal demographic information. Not sure if that is intentionally excluded ,referral bonus of $700,NA
2025-07-05 13:28:09.745000,,United States,,North Carolina,,Prefer not to say,Subsidiary,Cell and Gene Therapy,200-1000,,36 - 40,Specialist III,Quality,Operations QA Oversight of facility ,In-Person,0.0,,5.0,,5.0,,Salaried,Not applicable,113000.0,N/A (no overtime/am salaried),15.0,No commission,7000.0,Have not been long enough to have an annual yearly raise,,,,6% 401k match,"143 biweekly out of pocket healthcare for self and partner, HSA 1:1 match up to 2%",Bachelors,2.0,USD - US dollar,,,15.0
2025-07-03 15:18:10.891000,,United States,,Massachusetts,,Prefer not to say,Private,Industrial Biotech,50-200,,46 - 50,Director ,Research,Team and program leader,In-Person,0.0,,0.0,,7.0,,Salaried,Not applicable,247000.0,N/A (no overtime/am salaried),20.0,No commission,0.0,0.03,70000.0,20000.0,0.0,Snacks,Health insurance ,PhD,1.0,USD - US dollar,,No,20.0
2025-07-03 12:18:29.032000,,United States,,Massachusetts,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),5000+,,36 - 40,Senior Data Scientist,Data Science / Bioinformatics,AI for bioprocessing,Hybrid,4.0,,0.0,,1.0,,Salaried,Not applicable,150000.0,N/A (no overtime/am salaried),12.0,No commission,10000.0,Have not been long enough to have an annual yearly raise,,,,401k 10% match,,Masters,1.0,USD - US dollar,,,
2025-07-03 10:42:56.252000,,United States,,New York,,Prefer not to say,Private,Cell and Gene Therapy,1-50,"Upper management tries to be flexible with PTO, but treats company like an academic lab and expects people to work longer hours and weekends",46 - 50,Scientist I,Research,Developing and testing preclinical cell therapies using in vitro and in vivo assays,In-Person,2.0,,2.0,,4.0,,Salaried,Not applicable,85000.0,N/A (no overtime/am salaried),0.0,No commission,0.0,Have not been long enough to have an annual yearly raise,0.0,0.0,0.0,401 k after 6 months,Health insurance,PhD,3 months,USD - US dollar,,No,0.0
2025-07-02 21:58:34.341000,,United States,,California,,Synthego,Private,Cell and Gene Therapy,50-200,,41 - 45,Production Supervisor,Manufacturing,"As GMP Production Supervisor, I oversee day-to-day manufacturing operations, making sure my team meets quality, safety, and production goals while staying compliant. I coach and develop my operators, troubleshoot process issues, and drive continuous improvement to keep our output reliable and high quality.",In-Person,1.0,,0.0,,7.0,,Salaried,Not applicable,130000.0,N/A (no overtime/am salaried),0.0,No commission,0.0,3.0,5000.0,0.0,0.0,"none, no 401K match or pension",,Bachelors,3.0,USD - US dollar,,0.0,0.0
2025-07-02 21:13:09.058000,,United States,,Massachusetts,,Prefer not to say,Private,Cell and Gene Therapy,1-50,So far very relaxed and well-paid.,36 - 40,Founding Scientist,Research,"Personnel management, protocol design, CRO communications. ",Hybrid,2.0,,0.0,,6.0,,Salaried,Not applicable,175000.0,N/A (no overtime/am salaried),0.0,No commission,1.0,Have not been long enough to have an annual yearly raise,30000.0,N/A,0.0,N/A,BlueCross BlueShield High Deductible,Masters,Just started,USD - US dollar,,N/A,N/A
2025-07-02 13:27:31.814000,,United States,,Massachusetts,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),200-1000,,36 - 40,Director,Data Science / Bioinformatics,,Hybrid,3.0,,3.0,,7.0,,Salaried,Not applicable,225000.0,N/A (no overtime/am salaried),22.5,No commission,100000.0,0.03,,,,5% 401k match,,PhD,1.0,USD - US dollar,,,24.0
2025-07-01 22:58:50.775000,,United States,,Massachusetts,,AstraZeneca,Public,Pharmaceutical (including “big pharma”),5000+,,41 - 45,Senior Scientist,Research,Medicinal chemistry,In-Person,0.0,,1.0,,2.0,,Salaried,Not applicable,141000.0,N/A (no overtime/am salaried),15.0,No commission,11000.0,4.0,,,,,,PhD,2.0,USD - US dollar,,7.5% in stocks that vest after three years,2.0
2025-07-01 13:04:07.072000,,United States,,California,,Prefer not to say,Public,Biotech Equipment,1000-5000,,41 - 45,Director,Research,,In-Person,1.0,,2.0,,8.0,,Salaried,Not applicable,246000.0,N/A (no overtime/am salaried),25.0,No commission,65000.0,6.0,,,,"401k match, mega backdoor roth","free healthcare, no deductible, dental",PhD,8.0,USD - US dollar,,,25.0
2025-07-01 11:12:04.900000,,United States,,Pennsylvania,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,"Pretty good, enjoy working here, great people",30 - 35,Automation Engineer,Manufacturing,Control systems,Hybrid,1.0,,0.0,,3.0,,Salaried,Not applicable,85000.0,N/A (no overtime/am salaried),7.0,No commission,0.0,2.0,,,,6% match,,Bachelors,3.0,USD - US dollar,,,7.0
2025-06-29 20:32:14.659000,,India,Bengaluru,,,Prefer not to say,Private,Contract Research Organization,1-50,Good workplace with good work life balance and space for career growth,41 - 45,Research Associate,Research,Wet lab work and biological data analysis for client faced and internal projects,In-Person,0.0,,0.0,None,3.0,,Salaried,Not applicable,27000.0,N/A (no overtime/am salaried),8.6,No commission,0.0,0.18,0.0,0.0,0.0,Provident fund match,Health insurance for family,Masters,3.0,INR - Indian National Rupees,Helpful. Hope it becomes a global survey,0.0,0.086
2025-06-29 12:53:20.166000,,United States,,Massachusetts,,moderna,Public,Pharmaceutical (including “big pharma”),5000+,,41 - 45,research associate,engineering,lab automation,In-Person,0.0,,0.0,,1.0,,Salaried,Not applicable,85500.0,N/A (no overtime/am salaried),8.0,No commission,15000.0,3.0,5000.0,,,4.5% match,healthcare & family planning benefits,Bachelors,1.0,USD - US dollar,,annual equity award (rsu/options) 10k,0.08
2025-06-28 11:44:16.697000,,United States,,Massachusetts,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),50-200,"clinical stage biotech good culture, fast paced. focus on getting drugs in the clinic faster and not on science",41 - 45,Principal Research Associate,Research,,In-Person,1.0,,0.0,,9.0,,Salaried,Not applicable,138000.0,N/A (no overtime/am salaried),15.0,No commission,1000.0,0.04,0.0,0.0,0.0,NO 401K match,,Masters,7.0,USD - US dollar,,dividends ,15.0
2025-06-27 20:05:18.409000,,United States,,Massachusetts,,Moderna,Public,Pharmaceutical (including “big pharma”),5000+,,51 - 60,Scientist,Analytical Development,"Assay development for product characterization, release and stability testing",In-Person,0.0,,0.0,,4.0,,Salaried,Not applicable,135000.0,N/A (no overtime/am salaried),10.0,No commission,3000.0,3.0,,,,4.5% 401k match,,PhD,1.0,USD - US dollar,,,
2025-06-26 23:09:32.597000,,United States,,Massachusetts,,Veracity,Public,Diagnostics,200-1000,,36 - 40,Bioinformatics Intern,Data Science / Bioinformatics,Developing diagnostics models ,Remote,5.0,,0.0,,2.0,,Hourly,40.0,64480.0,1.5x,,No commission,0.0,Have not been long enough to have an annual yearly raise,,,,,,Bachelors,0.0,USD - US dollar,,,
2025-06-26 20:59:16.475000,,United States,,California,,BillionToOne,Private,Diagnostics,200-1000,Very good,46 - 50,LIMS Manager,Operations,Manage LIMS. ,Hybrid,1.5,,5.0,,3.0,,Salaried,Not applicable,158000.0,N/A (no overtime/am salaried),10.0,No commission,3500.0,4.0,,4000 shares,,4% Match ,,PhD,1.0,USD - US dollar,,,0.125
2025-06-26 20:31:26.896000,,United States,,Pennsylvania,,Prefer not to say,Private,Cell and Gene Therapy,5000+,,36 - 40,"Senior Scientist, Computational Biology",Data Science / Bioinformatics,"Data analysis, machine learning development",Hybrid,2.0,,0.0,,4.0,,Salaried,Not applicable,144000.0,N/A (no overtime/am salaried),12.5,No commission,20000.0,0.04,,20K estimated value of stock,,401K 4% match,"Insurance, $1250 HSA contribution",PhD,2.0,USD - US dollar,,N/A,0.12
